task_id,initial_state_id,policy_seed,trace_line,phase,policy_step,environment_control,predicate_name,predicate_kind,predicate_arguments,commitment,current,ever,regression,evidence_admissibility
0,4,101,777,policy,189,199,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,781,policy,190,200,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,781,policy,190,200,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,781,policy,190,200,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,781,policy,190,200,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,781,policy,190,200,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,781,policy,190,200,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,785,policy,191,201,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,785,policy,191,201,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,785,policy,191,201,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,785,policy,191,201,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,785,policy,191,201,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,785,policy,191,201,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,789,policy,192,202,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,789,policy,192,202,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,789,policy,192,202,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,789,policy,192,202,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,789,policy,192,202,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,789,policy,192,202,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,793,policy,193,203,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,793,policy,193,203,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,793,policy,193,203,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,793,policy,193,203,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,793,policy,193,203,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,793,policy,193,203,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,797,policy,194,204,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,797,policy,194,204,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,797,policy,194,204,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,797,policy,194,204,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,797,policy,194,204,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,797,policy,194,204,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,801,policy,195,205,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,801,policy,195,205,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,801,policy,195,205,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,801,policy,195,205,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,801,policy,195,205,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,801,policy,195,205,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,805,policy,196,206,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,805,policy,196,206,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,805,policy,196,206,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,805,policy,196,206,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,805,policy,196,206,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,805,policy,196,206,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,809,policy,197,207,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,809,policy,197,207,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,809,policy,197,207,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,809,policy,197,207,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,809,policy,197,207,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,809,policy,197,207,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,813,policy,198,208,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,813,policy,198,208,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,813,policy,198,208,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,813,policy,198,208,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,813,policy,198,208,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,813,policy,198,208,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,817,policy,199,209,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,817,policy,199,209,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,817,policy,199,209,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,817,policy,199,209,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,817,policy,199,209,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,817,policy,199,209,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,821,policy,200,210,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,821,policy,200,210,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,821,policy,200,210,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,821,policy,200,210,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,821,policy,200,210,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,821,policy,200,210,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,825,policy,201,211,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,825,policy,201,211,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,825,policy,201,211,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,825,policy,201,211,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,825,policy,201,211,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,825,policy,201,211,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,829,policy,202,212,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,829,policy,202,212,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,829,policy,202,212,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,829,policy,202,212,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,829,policy,202,212,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,829,policy,202,212,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,833,policy,203,213,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,833,policy,203,213,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,833,policy,203,213,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,833,policy,203,213,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,833,policy,203,213,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,833,policy,203,213,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,837,policy,204,214,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,837,policy,204,214,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,837,policy,204,214,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,837,policy,204,214,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,837,policy,204,214,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,837,policy,204,214,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,841,policy,205,215,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,841,policy,205,215,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,841,policy,205,215,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,841,policy,205,215,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,841,policy,205,215,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,841,policy,205,215,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,845,policy,206,216,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,845,policy,206,216,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,845,policy,206,216,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,845,policy,206,216,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,845,policy,206,216,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,845,policy,206,216,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,849,policy,207,217,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,849,policy,207,217,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,849,policy,207,217,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,849,policy,207,217,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,849,policy,207,217,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,849,policy,207,217,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,853,policy,208,218,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,853,policy,208,218,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,853,policy,208,218,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,853,policy,208,218,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,853,policy,208,218,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,853,policy,208,218,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,857,policy,209,219,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,857,policy,209,219,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,857,policy,209,219,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,857,policy,209,219,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,857,policy,209,219,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,857,policy,209,219,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,861,policy,210,220,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,861,policy,210,220,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,861,policy,210,220,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,861,policy,210,220,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,861,policy,210,220,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,861,policy,210,220,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,865,policy,211,221,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,865,policy,211,221,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,865,policy,211,221,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,865,policy,211,221,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,865,policy,211,221,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,865,policy,211,221,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,869,policy,212,222,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,869,policy,212,222,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,869,policy,212,222,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,869,policy,212,222,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,869,policy,212,222,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,869,policy,212,222,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,873,policy,213,223,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,873,policy,213,223,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,873,policy,213,223,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,873,policy,213,223,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,873,policy,213,223,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,873,policy,213,223,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,877,policy,214,224,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,877,policy,214,224,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,877,policy,214,224,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,877,policy,214,224,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,877,policy,214,224,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,877,policy,214,224,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,881,policy,215,225,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,881,policy,215,225,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,881,policy,215,225,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,881,policy,215,225,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,881,policy,215,225,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,881,policy,215,225,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,885,policy,216,226,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,885,policy,216,226,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,885,policy,216,226,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,885,policy,216,226,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,885,policy,216,226,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,885,policy,216,226,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,889,policy,217,227,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,889,policy,217,227,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,889,policy,217,227,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,889,policy,217,227,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,889,policy,217,227,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,889,policy,217,227,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
0,4,101,893,policy,218,228,alphabet_soup_lifted,object_z_at_least,"[""alphabet_soup_1"",0.51]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,893,policy,218,228,alphabet_soup_in_basket,libero_predicate,"[""in"",""alphabet_soup_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,893,policy,218,228,tomato_sauce_lifted,object_z_at_least,"[""tomato_sauce_1"",0.53]",False,False,False,False,recorded_milestone_sub_evidence
0,4,101,893,policy,218,228,tomato_sauce_in_basket,libero_predicate,"[""in"",""tomato_sauce_1"",""basket_1_contain_region""]",True,False,False,False,recorded_milestone_sub_evidence
0,4,101,893,policy,218,228,basket_reachable,object_within_xy_bounds,"[""basket_1"",[-0.35,0.35],[-0.36,0.36]]",False,True,True,False,recorded_milestone_sub_evidence
0,4,101,893,policy,218,228,final_goal_currently_satisfied,final_success,[],False,False,False,False,recorded_milestone_sub_evidence
