case_id,sample_index,mutation_count,mutations,candidate_sha256,candidate_changed,exact_accepted,decomposed_accepted,decision_parity,exact_error,decomposed_error,violated_groups,caller_state_unchanged
continuity_invalid,78,4,dict_delete:/commitments/2/support_links;list_delete:/plan/0/arguments/1;list_delete:/plan/0;list_duplicate:/commitments/1/grounding/1,4f6ac58d5b1046c8d5bba9f7431a3349614b6ee642f863bc5d16a3d5b4e7696c,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity,True
continuity_invalid,79,3,scalar_replace:/progress_ledger/0/still_goal_relevant;list_delete:/commitments/2/override_links/0;dict_add:/current_goal/all/1/__fuzz_extra__,32b19f1fd0d3052fd6a2040d289548b665030b85e61b0a5eae1df6b0f0de0333,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,80,1,list_delete:/plan/0,b465ec41a25d133894b8dbe4744a1b65257dcee6167f4bf2fbab94078752e28f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity,True
continuity_invalid,81,1,dict_delete:/evidence_versions/event_id,97cd8d4dec4660efb84908919c864d3e916c85fc5d48ea1b2c79f3f6ad1ad24d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence,True
continuity_invalid,82,2,scalar_replace:/commitments/2/lifecycle_status;list_reverse:/current_goal/all/1/arguments,075b70d0344e4aaeb5dbc1d3ae8587ce989cda19371eaeccfc84d354c4e2febe,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
continuity_invalid,83,2,dict_add:/current_goal/__fuzz_extra__;dict_add:/current_goal/__fuzz_extra_1__,47325c0592cc34833c8e0e0839580a5fe6a02b3308edcc74a600cfa200d69c56,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
continuity_invalid,84,2,list_duplicate:/commitments/1;list_delete:/commitments/1/grounding/0,88162106081ff47f88d92e7bc9dc64891f7d095063127e318760e961001dbf4f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,85,1,dict_add:/commitments/0/__fuzz_extra__,6949c267ad55bf584992bd2e17d717fe1372c67384df9572ed6da647b925dedc,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
continuity_invalid,86,3,dict_delete:/evidence_versions/world_version;list_duplicate:/commitments/2/grounding/1;list_duplicate:/commitments/1/grounding/0,dfd41ec73391c182355fd9b0eeaf5dffd3315347b65d5b9b642095c9966b8535,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;identity_lifecycle,True
continuity_invalid,87,3,list_reverse:/commitments/0/grounding;list_reverse:/current_goal/all;dict_delete:/schema_version,032a96be8445c990be6ef5175c2bc96e4812fcd00edfb30fb9494d91f9b8324b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,88,2,scalar_replace:/evidence_versions/event_id;dict_add:/current_goal/__fuzz_extra__,a80840813ab6eee5ccf8ca08ffe590dee06a402703be4b568f03146f62c183e7,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;goal_consistency,True
continuity_invalid,89,2,dict_delete:/current_goal/all;list_duplicate:/commitments/1/grounding/1,217007155732919ff87cbe563dd66b324615f03828876e43be220bc6e1928814,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
continuity_invalid,90,1,scalar_replace:/commitments/0/valid_until,43cac84ebd3be3be2ca338fee054d4b96cf7769ee5af65a1984941c60c8d5ad1,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,unaffected_scope,True
continuity_invalid,91,4,dict_add:/progress_ledger/0/__fuzz_extra__;dict_delete:/current_goal/all;list_delete:/progress_ledger/0;dict_delete:/commitments/2/lifecycle_status,9eb4c9ef03c08bd47854fa38c944ac57ec83d23afde83671a71986501cd934f5,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,92,4,list_delete:/commitments/2/override_links/0;dict_delete:/plan/0/status;dict_add:/commitments/0/__fuzz_extra__;list_duplicate:/pending_restorations/0,38ec46e00840e2d063d0f120d542a5e037fdc972601ca585a467b0986a8137b4,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity;restoration_entity;unaffected_scope,True
continuity_invalid,93,3,scalar_replace:/current_goal/all/0/arguments/0;list_delete:/entities/0;scalar_replace:/plan/0/skill,821f36998d9261874da5bfec9456ca5f02fc7874c8fbd6e25fba1ac308216247,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity;restoration_entity;unaffected_scope,True
continuity_invalid,94,2,list_delete:/current_goal/all/1/arguments/0;list_reverse:/entities,e5bc16f03dcfd0f6161a7b092ab56ce47293f8f740d62442f2feed109b8beca8,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;restoration_entity,True
continuity_invalid,95,3,list_duplicate:/current_goal/all/0/arguments/1;list_reverse:/commitments/0/grounding;list_reverse:/commitments,a64591b12a8890538a86eaca9b47ad33a53c0403aa0d3e0b0310c2e5250be07e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
continuity_invalid,96,4,list_delete:/pending_restorations/0;scalar_replace:/commitments/2/source;list_reverse:/plan/0/arguments;list_duplicate:/commitments/0,eabb3bce082dd55ef1c2da31492fc5cca544839120d9aa039bccc78f2538364d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity;restoration_entity,True
continuity_invalid,97,3,dict_add:/current_goal/all/1/__fuzz_extra__;list_duplicate:/commitments/2/grounding/1;dict_add:/commitments/0/__fuzz_extra__,c553d61f3595c26789f982e9c8b1fc9898782c839e7d8897f5437b45f868e50a,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
continuity_invalid,98,2,list_duplicate:/plan/0;list_delete:/current_goal/all/0/arguments/0,16cce4c867ff0811d0ce73f50b41b7d860f50c6b59bd44a0df17e50bdeb7ca45,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity,True
continuity_invalid,99,3,list_reverse:/commitments;list_delete:/current_goal/all/0/arguments/1;dict_delete:/progress_ledger/0/milestone_id,5840acbf76433d99a208f6ba30e58181ea5ef81f0800ce13a78659b220bfe2fb,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,100,4,list_duplicate:/commitments/2/grounding/1;scalar_replace:/commitments/2/authority;list_duplicate:/commitments/1/grounding/1;list_reverse:/current_goal/all/1/arguments,1154ecb206b24e5badcd81a926ca9f1e09ec326194abf7e0d27d9289089b5ada,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
continuity_invalid,101,4,dict_add:/entities/1/__fuzz_extra__;dict_add:/progress_ledger/0/__fuzz_extra__;scalar_replace:/plan/0/arguments/0;list_reverse:/commitments/2/grounding,d0c7b11dd963c92579c53db5b45b600da5b414c8b8535cf4ab6bcc693ade9cad,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;progress_preservation;action_continuity;restoration_entity;unaffected_scope,True
continuity_invalid,102,4,list_reverse:/current_goal/all/0/arguments;list_reverse:/current_goal/all/0/arguments;list_reverse:/plan/0/arguments;list_duplicate:/current_goal/all/1/arguments/1,0e87cac3fe94c5b2d70aefdaf0cb5de44626b600550197ccd198abef12901b3c,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity,True
continuity_invalid,103,1,list_duplicate:/commitments/2/grounding/0,269651c2661bb43ed4d4a75c8e141cc6c3119c603f16dfeaa1ada463d571895e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,104,1,dict_delete:/entities/0/id,6e3938b29b4f494b156008842979b5cacc594ccc7ba1b74cb3bf3789210a090e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity;unaffected_scope,True
continuity_invalid,105,4,scalar_replace:/plan/0/arguments/0;dict_add:/current_goal/all/1/__fuzz_extra__;dict_add:/__fuzz_extra__;list_reverse:/commitments,110e2b99e46733d2ff93502923ad5939c3726207dcb293f47f460cc91de8ea03,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,106,1,list_duplicate:/commitments/2/grounding/0,269651c2661bb43ed4d4a75c8e141cc6c3119c603f16dfeaa1ada463d571895e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,107,4,dict_add:/__fuzz_extra__;dict_add:/entities/0/__fuzz_extra__;dict_add:/progress_ledger/0/__fuzz_extra__;dict_add:/progress_ledger/0/__fuzz_extra_1__,61ba53784e372b56d847aace9748ce2677f47d214edb9f6e560f6c7c509bbc5f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,108,3,list_delete:/commitments/0;dict_add:/current_goal/all/0/__fuzz_extra__;dict_add:/current_goal/all/0/__fuzz_extra_1__,39e854cd872037d20e16a351097165dcd68f7856fac26ae907934fc568a61701,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
continuity_invalid,109,2,list_reverse:/commitments;list_duplicate:/current_goal/all/1,1cd17948fb9c6dffa8f0438a870a9a7b5c62d2592d613aef303fd4e84d63ee77,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
continuity_invalid,110,1,list_reverse:/commitments,61ab05ec2009bf53744465c92e45789d967a7584a07713c1901211aa496229ea,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,111,3,list_duplicate:/commitments/0/grounding/1;list_duplicate:/commitments/2/grounding/0;list_duplicate:/commitments/2/grounding/2,0748c05d4118c645b44012156294435c4234aea946d4fd568cd8857c7ef4772d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
continuity_invalid,112,3,scalar_replace:/progress_ledger/0/physically_valid;scalar_replace:/commitments/2/predicate;list_duplicate:/current_goal/all/1/arguments/1,3f6ae2a7bffa20ca19ff98386b6ca10695bf15887e6d5e9a181ac458965b64bb,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,113,4,list_duplicate:/current_goal/all/1;list_reverse:/entities;list_duplicate:/entities/0;list_reverse:/commitments,de5e4b4bb04805c86945d0feb40488746fe58d97da7bc96668775e5d3a9bfe84,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity,True
continuity_invalid,114,4,dict_delete:/commitments;scalar_replace:/entities/0/kind;dict_delete:/entities/1/kind;dict_delete:/entities/0/kind,c1d9f54405dcd36c11646cce61ad0fb027d5abca86670f3b1c4d044d641e808f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,115,4,dict_add:/plan/0/__fuzz_extra__;list_duplicate:/commitments/1/grounding/0;dict_delete:/commitments/1/predicate;list_delete:/plan/0/arguments/1,b889b7efd2a21ddc760b48944a33b4a21cbc7c4daae6d0a2db471ccde391159a,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity,True
continuity_invalid,116,2,list_delete:/commitments/1/grounding/1;list_reverse:/commitments/2/grounding,aa32e19585aef6141ea15ef2fa52b120b0c0a222b42f30020ddb031c81983a43,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,117,4,list_reverse:/commitments/1/grounding;dict_delete:/commitments/2/source;scalar_replace:/entities/1/id;list_duplicate:/current_goal/all/0/arguments/1,d1f445316944af1c34505491e910d316d2dfc2694bed74d04b9d511c62affaf4,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
continuity_invalid,118,3,list_delete:/plan/0;dict_delete:/evidence_versions/event_id;list_duplicate:/current_goal/all/1,f35a0995c4db5481651f7a0f2938fd84dbeaa5d8dbcb42fe4c9177a947b4f5fa,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;goal_consistency;action_continuity,True
continuity_invalid,119,4,list_delete:/plan/0;list_reverse:/entities;list_delete:/current_goal/all/1;dict_add:/commitments/0/__fuzz_extra__,28994fd31c1938b402e12b5e5a9cbb0cc7ef4c5c7384e81db7942877ff7ec820,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity;restoration_entity;unaffected_scope,True
continuity_invalid,120,1,dict_add:/plan/0/__fuzz_extra__,35d50e439ac63add80f0ea9f52a26e2ae6ba2261497b6fdb42ea017bb432dcfa,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity,True
continuity_invalid,121,4,list_delete:/plan/0/arguments/1;dict_add:/entities/0/__fuzz_extra__;dict_add:/commitments/0/__fuzz_extra__;dict_delete:/commitments,4d85c908e1604d4c395b6dc653aa66cbadeea5c775f151e52ed5cda669365c87,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,122,1,dict_delete:/current_goal/all/0/predicate,6d91214c86c986fe4df8ac6e1d59e6b5d004ebc6af42bf4439b4fcabfd1f8ad2,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
continuity_invalid,123,1,dict_delete:/entities/0/id,6e3938b29b4f494b156008842979b5cacc594ccc7ba1b74cb3bf3789210a090e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity;unaffected_scope,True
continuity_invalid,124,4,list_reverse:/plan/0/arguments;list_reverse:/current_goal/all/1/arguments;dict_add:/commitments/0/__fuzz_extra__;dict_delete:/commitments/1/owner,b84578c9079458bd7df1e173e56416a97dad3f6efa40be466669f3622e447f5d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity;unaffected_scope,True
continuity_invalid,125,4,list_reverse:/plan/0/arguments;dict_delete:/commitments/2/id;list_delete:/pending_restorations/0;dict_delete:/commitments/2/support_links,8c14ec0c63e7a9fdd1165d874741a6ff1173538b39137d80aa0d0cc3d34b73e5,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity;restoration_entity;unaffected_scope,True
continuity_invalid,126,3,list_reverse:/entities;list_reverse:/commitments;dict_add:/entities/0/__fuzz_extra__,46c8f4180747f1ff0e54ee7d3ca948f13019735c5341c13643f9ca6f36385da7,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;restoration_entity;unaffected_scope,True
continuity_invalid,127,3,list_delete:/current_goal/all/1;scalar_replace:/entities/2/id;list_duplicate:/commitments/2/override_links/0,6a3e6db0a37a0324f56ed306f775b699d0543eb30db4054e3790bf6c714e35e2,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
continuity_invalid,128,1,dict_delete:/pending_restorations/0/override_id,1116d9c4911615541fda7769fe2fe5a970950f94c1cc5bc6789f85ae7c646649,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity,True
continuity_invalid,129,2,dict_add:/evidence_versions/__fuzz_extra__;list_reverse:/entities,ae3f36d984e8b34cb1a593e40cccc15f7ee938769e6497e8af69c6e71f9acffb,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;restoration_entity,True
continuity_invalid,130,1,dict_delete:/pending_restorations/0/override_id,1116d9c4911615541fda7769fe2fe5a970950f94c1cc5bc6789f85ae7c646649,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity,True
continuity_invalid,131,3,list_duplicate:/progress_ledger/0;dict_add:/commitments/0/__fuzz_extra__;list_delete:/current_goal/all/1/arguments/0,ce9abfad588b7cb37fbdab48f9c4f21104d44d8eca9312b8fb75aff2d03ceb78,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation;unaffected_scope,True
continuity_invalid,132,1,list_delete:/current_goal/all/1/arguments/1,7677e6c216bfe10b2fc2c7a28e2313c8557fbffdb0fa16afd03395756b800acf,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
continuity_invalid,133,4,list_reverse:/commitments;list_reverse:/commitments/1/grounding;list_duplicate:/current_goal/all/1;list_delete:/progress_ledger/0,ccdfa31f38185c2133ab9da911d4926e61006ae46e306369c6a9de0b64d884cc,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,134,4,dict_delete:/schema_version;scalar_replace:/commitments/2/grounding/0;scalar_replace:/commitments/2/valid_from;dict_add:/current_goal/all/1/__fuzz_extra__,e4a660e569feedfb2ee26143ac70fd44aa17e9f72a2520cb49016059e4fa0d1e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,135,4,scalar_replace:/commitments/1/valid_from;dict_add:/entities/1/__fuzz_extra__;scalar_replace:/current_goal/all/1/arguments/1;list_duplicate:/commitments/2,475cb9476482098da94c9055ca990c6c40bfe28dbc1182fa4980ea004bfbe712,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
continuity_invalid,136,4,list_duplicate:/commitments/1;list_duplicate:/current_goal/all/0/arguments/1;dict_add:/progress_ledger/0/__fuzz_extra__;dict_add:/entities/0/__fuzz_extra__,59cf45ebf4f6db20cd5f00c581573c682bb6531fda98e48604aa355231fe63ea,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation;restoration_entity;unaffected_scope,True
continuity_invalid,137,3,scalar_replace:/commitments/1/valid_until;dict_add:/current_goal/all/1/__fuzz_extra__;dict_delete:/commitments/0/source,908dd5359f8d8b505fe826c41837197f7d9aefe755f8f226756a609526c0ca55,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
continuity_invalid,138,3,list_duplicate:/commitments/2/grounding/0;dict_delete:/current_goal/all/1/predicate;list_duplicate:/progress_ledger/0,9d81073c32f82ccbd9d7f7954bdb227a5a392a353c5ed142d42324b51a3cb8ac,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,139,3,scalar_replace:/commitments/2/predicate;list_delete:/commitments/0/grounding/0;dict_add:/current_goal/__fuzz_extra__,c0694348ae3176483b690ed13109158d698c2e6869979da4a68cfdcca3117917,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
continuity_invalid,140,4,list_delete:/entities/1;scalar_replace:/commitments/2/valid_until;list_reverse:/commitments/1/grounding;dict_delete:/progress_ledger/0/physically_valid,a3c51dd2d290c65be8aaf7da445619f024017423f58d40ab90faa34d515064f7,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;progress_preservation;restoration_entity;unaffected_scope,True
continuity_invalid,141,3,scalar_replace:/entities/1/id;list_delete:/commitments/1/grounding/1;list_delete:/entities/0,655d1e65bee9a791a650a2524d19c7b517f3187598cdcaeea8394e09ee3acea5,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;restoration_entity;unaffected_scope,True
continuity_invalid,142,1,list_delete:/pending_restorations/0,7c1b335d16067cfac6cd8c24940085aeaa6e1070d20e99396301357529f631c0,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity,True
continuity_invalid,143,4,dict_delete:/entities/0/id;dict_add:/current_goal/all/1/__fuzz_extra__;list_reverse:/commitments/0/grounding;dict_delete:/plan/0/cancellation_reason,320a59b18c26182beae90c05087f5b1ceb7f3688da07c8f56febf39cc2eb3c3e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity;restoration_entity;unaffected_scope,True
continuity_invalid,144,1,dict_delete:/pending_restorations/0/target_id,6abe9d7a705d977df1302502f8c3e582db13fd74db652b45a63ca5770489485e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity,True
continuity_invalid,145,2,scalar_replace:/progress_ledger/0/physically_valid;list_delete:/commitments/0,cec50643f2a8b21bb51ee016e59724f6c2b39b75ae76dc6bf90bd2db1216ecad,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;progress_preservation;unaffected_scope,True
continuity_invalid,146,3,list_reverse:/current_goal/all/0/arguments;list_reverse:/current_goal/all;list_delete:/current_goal/all/0/arguments/0,ee1ec80486edf6f56cacce75aa5c0ea349d3dfc3072db35eafa709a539cbfc74,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
continuity_invalid,147,4,dict_add:/entities/2/__fuzz_extra__;list_delete:/commitments/2/override_links/0;list_duplicate:/entities/1;dict_delete:/current_goal/all/1/predicate,a71b95efa53cea0c356590efa565d03b8e80a2b6929cc96a3ebb2bd5399aa16c,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
continuity_invalid,148,3,dict_add:/current_goal/__fuzz_extra__;list_delete:/current_goal/all/1;dict_delete:/plan/0/cancellation_reason,8bff6317d3d5d4ae008ad72e0d5abf15006e76dde311d286064c64966c5a6402,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity,True
continuity_invalid,149,2,list_delete:/progress_ledger/0;list_duplicate:/current_goal/all/1,fd3fc069ca7fa74a7107c2671ffda97fd332dd7266485411380480b93600eb65,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation,True
continuity_invalid,150,1,list_duplicate:/commitments/1/grounding/0,f1406d151b6c85e1245f3b0775d742ee50b96db29105d889ba230e1a8a8a22c3,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,151,4,dict_add:/current_goal/all/0/__fuzz_extra__;dict_add:/entities/2/__fuzz_extra__;list_delete:/commitments/1;dict_delete:/pending_restorations/0/override_id,84f191a0bc9ff0f18b4cb055495bb6400ec512e9c11a264c0f14181259b153b4,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
continuity_invalid,152,2,list_duplicate:/commitments/2;scalar_replace:/commitments/3/valid_until,0622618ec9578b736c7abab793d08a698d913ef0fb3f19fce7fd3151c6589b22,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
continuity_invalid,153,4,list_duplicate:/plan/0;dict_delete:/commitments;list_reverse:/plan/1/arguments;dict_add:/current_goal/all/0/__fuzz_extra__,aa4a23209a70d5a471465424641f36c4f96782472403882124e29c3812f8345e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,154,3,scalar_replace:/current_goal/all/0/arguments/1;list_duplicate:/commitments/1/grounding/0;list_delete:/progress_ledger/0,2422fee678b44213d243e8e9715497076b3afa5299d65185641ceb32b6f0e40b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,155,3,scalar_replace:/current_goal/all/1/predicate;scalar_replace:/current_goal/all/1/predicate;scalar_replace:/commitments/0/valid_until,44aa3764cebe43b4799096c0135f0c87af34f6eb32e91eb8169c008a07b9957f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;unaffected_scope,True
continuity_invalid,156,2,list_duplicate:/plan/0/arguments/1;list_reverse:/entities,b75c15f9abb103ae238b6c96dcdde058d03b4ca97da2542aefc322930302a81b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity;restoration_entity,True
continuity_invalid,157,4,dict_delete:/current_goal/all/0/arguments;scalar_replace:/commitments/1/source;dict_add:/current_goal/all/1/__fuzz_extra__;list_delete:/progress_ledger/0,22c1b8e0f03a1d3f336d428ae051e6386c762b6b7590f573862183ff6ab6e2f2,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
continuity_invalid,158,1,scalar_replace:/current_goal/all/1/arguments/1,db02224543de76ede8c5a8a4832aa7103d6354e10800d00a394a0a181b9a486f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
continuity_invalid,159,2,scalar_replace:/plan/0/cancellation_reason;dict_add:/pending_restorations/0/__fuzz_extra__,5fe22b70c00f43c8ba804a837d7df53fc05c7aeb10e97adefbc77703b00b4929,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity;restoration_entity,True
continuity_invalid,160,1,dict_add:/__fuzz_extra__,347e15944105f34dc7530757a4371abc1338316376b157fe2e02abb10620fa0e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,161,3,dict_add:/progress_ledger/0/__fuzz_extra__;dict_add:/commitments/2/__fuzz_extra__;list_delete:/entities/0,2c4829a784f8f8c3047bfd70594afbbef6609295df950940461929d88a9ce3a9,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;progress_preservation;restoration_entity;unaffected_scope,True
continuity_invalid,162,4,list_reverse:/commitments/0/grounding;dict_add:/pending_restorations/0/__fuzz_extra__;dict_add:/evidence_versions/__fuzz_extra__;scalar_replace:/commitments/0/valid_until,3892a0109de72654d949ece78eadf9d1d96a8ebf4df9675679c045396a5bb42b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;restoration_entity;unaffected_scope,True
continuity_invalid,163,1,dict_add:/pending_restorations/0/__fuzz_extra__,2b1fe36edf1ae5602dca95a9215d22867b155409140df2182f83ae737ac16085,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity,True
continuity_invalid,164,4,dict_add:/entities/2/__fuzz_extra__;dict_add:/__fuzz_extra__;list_delete:/plan/0/arguments/1;dict_add:/commitments/2/__fuzz_extra__,ef2450472de632093ee8d2ea60f7224c73e6b5f20318dcd45c5f6cc9f9ad0d27,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
continuity_invalid,165,3,list_duplicate:/commitments/1/grounding/1;dict_add:/evidence_versions/__fuzz_extra__;list_delete:/current_goal/all/1/arguments/1,e89527b613615a429fbf63508f770c3d5c43ee66083c2ed6f38d0c8de316d803,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;identity_lifecycle;goal_consistency,True
