task_suite,task_id,task_name,language,state_id,state_sha256,dtype,shape,finite
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,11,0bfd037c32ffebeb7c8ea5012159c73e72d411dbbbcb431f0662b71496436d9f,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,12,8df0a87a2f79cb89dedc7095b129cb777731a9784103b26a14553765f2641721,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,13,43869c6215ec48f33579fa3b144035e14c9ee8c677812f52734172ac799e9ee9,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,14,029086333120d279dcc64cc6ef4373c76359a218ebcbb173d3e7eabbe5c321b4,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,15,cfc8d05c8752fa81ab4c060beec45a7a37642fe316367a2d14328e05ac7d2c60,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,16,59a44550ba158e8a2bdf09b7c4ffce0920fa98beb41ab6e90fa6a4f89426f757,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,17,8f07a846fa8d0d80064caee54702772391b77841a12fe47d94e3ac084d91b1f6,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,18,ba0d3188c6e86421a401c75c1309471405c4d91d483678092f60129cb74e990b,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,19,5785bea3fc341770a8749bf65c50aa4cee45741219d23f3fedbaca44025d3c78,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,20,3749f7901c3630f1a76f47a09ce013cd38e0b2572ccdb7d67cf25e5b2af59ecb,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,21,0a432c6b4c3bf59ef66b34dbe149237e636badcbb681e2fdefa35a27ffdcdd58,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,22,0d2ba0b763de5eea7401c0a3b8f5c378ad9346b7421ed1a15865eb450c359292,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,23,e45e025dd28ee6adfd77950a8b5ecd576f65ecd76a41e2ddc64bb8535026bff5,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,24,3d0c353cb99b5094a632876ac27b8f95b153eb902acf9c1e3b10b8bcfd669cb3,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,25,99c8d12bc18142a0b4899030e523b10f0d715932635f241124cd1d15747fc790,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,26,52d555417d6da2f0ce5e1d80eca35f22e511c9e9f8b49ccd077aaa6ec208761e,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,27,714790dfe1547ddd5ebe63e5a66a9729245852ef4eba58ca9d55a4f7bc7c8d35,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,28,610ec34b6a2a07b39a5b247109f99c519b774d7cda6ff9ffaeeb4f457fd75c06,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,29,0dc2c68bfab360490edf7e9de07dd67c27faf8a835149b44fdc3a0b0ec8b0b6a,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,30,ec6141fe210f73ef7cd113fbf8c09a5612c0e3b222988f7e5eebe3b3d722c110,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,31,1f408b30145b0da5556935a01f54ce098c8af96b8c32f710518c6a67464ce1ab,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,32,d6f4400b34c38abd38e86033d0dc59083bd20c081d4884810d6c8a2cf58175a4,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,33,9f068508bb81dc30da06caf66021969d4903b0cd8b8a391340c2a51ca3f1cb8a,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,34,7161828fa6466d3e8433b6fe4f1862ed67861e2ac289ac8cf4b57e55bd48920e,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,35,4b56da2ee0b747fb7da45ed570709efcc8154b51ffe46223873d4cf26ca269e0,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,36,15b706155c16d7d91603f09435f79d8b2cda4dc56bcc0708bc27b3d55a3ad6a7,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,37,95c25ab075b1fdbd1814931e69f8b1c2118ebcc51b53e8de00071f38c6bb1455,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,38,71bc4b52c3ce603ebd48a022598e11c08b92ff32baa6c9952be16297812621b1,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,39,0d002efac542e8d1265066945e20a7b3d64b30ca63726a9db041be0fc4cd1187,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,40,7b98b977369b09e6fb9477279f46672a16a7c349dd5cad0304b583fbac2d8a93,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,41,119a85e02cab5370310acfbc19191b58741775493ea861a402bbacbea9fdd840,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,42,98f6f31260b2ef79838ecb4b6f8efe5c8faf130cd1377c6916bfc1684e507d7e,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,43,f778e85bb4672019ce8b98e999e0ae8aef06a0c5edd3dfa60a38b3cd3cd8414c,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,44,a1d906f1ce388e4ab73f05b43329194cb22bc558b87415a409c7066ca14982b2,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,45,7e4ddbf236b7c6bb8fcc17a4af3e9cfa228c46e84b6846befa5c0ca710292644,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,46,06d76489c17e10d5481cff85c6943af4fc2764b7b4366513f94a0c5ab83d403f,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,47,bf8d5cee6a92924f34285c43b3e5be1531aaa55e4b16ea91ef26eb386eb43bd5,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,48,fa7ae8af98f7e2ea18794519aa5ed415352748917668046e83cea58c58c2ebc9,float64,47,true
libero_10,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,49,11852eee6ebd1b9f091ec3a2b32334786dd760e219d4ebaf1c4dec21c38b066f,float64,47,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,0,ea2ad0a67ceabe915bc4744e8231bf7fe71bddb74ff8c67eae6c821ff82078a4,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,1,4163733ff3615b450aeebdbe916059b6c8b8f899330378fde0f00efc2f795efe,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,2,d4452cb6d293450305537a0160f36840b3351a6b381b8e487f3bf2db1b30399b,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,3,3304c9b023454e5f857390d21d8992a71c0491af9b7be42cd2b96d38fad671c9,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,4,54647cdea762ee9cf0ff2d80d17547e7a0a1c49606099f9d043c9c13308800ce,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,5,070477df0cfd5b91190ff37614027be95647932f3d641aef27173f29c5255488,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,6,fbe75ec3ec5d6c2f3a7f8d18fff9401fd432f62cdd27361955fcc752f0e06b84,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,7,391683245a32d3c7c82b6cc36bcdd2c504078798c7545bb2e617291cf8ac8c0e,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,8,c0b450c43d17bfeb06fbfa6736e68ec70a6b15e2d6c2948318c47f662ac5413a,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,9,5a55a76afddbf522462c41c3f0e9ee5823061d9632721d6f652fe855fca74736,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,10,5fd1895f41fc1fd6032c6ea5592fb32d61cc6cb0e5af3e89e6ee06ad287187e9,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,11,163d19b5b7ba8f4ae1a9abd652b429ced34817799c94171852fa6775fd6da1f1,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,12,2338f1117044e1f570956b03990b0a68523ecb07c32fa68fbe017085a7797748,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,13,e8023763a1f25b673a9b0ddb9cd665629eb1c1939676cf736e177950fa119c23,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,14,82c1ac02203c34fbf6a582ae4b65d1f98ecf0bf48e49e375bea8f760cdcb9503,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,15,0684c8840637a00464a2691c2cf511694028e8662f6060a893445a6eb4f60d5a,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,16,722d65318c097beda924a0bc2da9798f4e6f54024ad8388637cc92dbcd5b1995,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,17,6499f1c4037293ed106450c575be907fda9a46a8c94bb6893d4142984da82d0d,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,18,99afc052ff99002ae0d69402286b25865ad616d3c4d2e01d1db851c3fd9844ec,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,19,633426e634d29745a1df5f8c16dd19e292de894cc819f3c2ff09b6dea3324ba2,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,20,8279cae772a53a172f0d2acca43c6df390f9f465647a2c9c0e929873ba16c51c,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,21,f14cdc0ad1b9feb6a20bd20639b0e5250c43c94b55249305b8d534a33dcbcb63,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,22,3e5394eee2533db272230ee2baadeeb2af83e8aed726b72eb8d7bee36d44bfa8,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,23,893714958d4cc11a8eb60cfaddeb11dc75a4c7b2700d06f5b33445d02c39244a,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,24,c246b2e99c950b4e4b8ffc7e200cb29bc8db9ee22f96b5846fb887aafeef0d20,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,25,3e82de4a8d0c74b874a9b3735f7a3003b1820b6498d072b897d7e8d27b94f2cc,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,26,6b4fb60fcd8ce248937b527d067cfcedff974e9730db58786bce5d3aae840af4,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,27,b3b6758cf6fbcd72b4ac3280a56ecca6278b953bf2f9cb506307954a74ab40e9,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,28,d5867bfe7f51cd9c65edaa968000fd48df021e6d8a8c93b39fa94f38f8b5e565,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,29,2e3e267cdff039058a2c0e825783eee2acefd7888c65820e8ea30525f5ab25a1,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,30,21fb8cffc5f983082feabace5f5a14d7c655e00e27127d593ce3ece3c184633e,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,31,84429ea13f1c7a08c58f7deb2569dd2f59b90957564e3c241e10dd3041512ec6,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,32,cd21040cd27877acd22f35841a89709d9bc31b1c4f69cc2d57a87f7fe3017b89,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,33,ca3a5cc816fc168c8c9d730fdc4fbbeded8997d1daed18219307f73c4c795943,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,34,32984552be15ff126c2f4bad39a0e015a2e0aaaf7b3f78395b6fea7a6747de51,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,35,f562c40a3925683e6e9c7c7f049f572e7821d04c02651538c76a253fa3567f8f,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,36,b5dee2bd0d5c3ec37f5fb5226698ccd9bd38ea9cab5d3e2f0a9f723f5df95657,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,37,604a03fc7c99d38d2cadb9927c57c52649ee10ba17856092408bb3cc89ebd1ee,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,38,839f5f11f17e41a28507656f3ca7329d530d28538b8f0a704074f554b95fa352,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,39,ae8ed55a1f88a744e1c962803c2a84cc889dd3a0b140b92a5c6b1da733fce481,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,40,5d04705371a8fc50035231c26b4ae1c7d8c5fb12ec863b7b91dcd49dbc367ece,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,41,ce8672ec79b1a372493acc08f8ab92fd7e81c2f9fa2ed90e3e729327fec24eea,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,42,4472d61e7a5ddf21cd7cc5c3a2aa0d9284a86e7b64e65ed3085b0b0559273c87,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,43,c323df1a05f108d93868d0eef67a84909f2586c7eca82a4b4b7f8cb411cc7e54,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,44,0374cc488ad5c68b2766bebee6364fe4536e3e6e8ab94fefa89007358d345ada,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,45,4d80370d1bf87c890d7593e35fcf4b5fcbc9972564607e9a8e916aac70fd5514,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,46,c4adf114e2be1857766e3a49c2128dcd46073851f64b79cb72fcb56e7d5504d0,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,47,61f8f5125024b9aaf854e53e306355047dfc81583012e3b73f5a9a6973a755ae,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,48,3428d3529e7a449c5dd47e563a2c4b1475d8bfec9d64c3068e0704438568cf6f,float64,51,true
libero_10,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,49,cfc7e736d699eb7ef649505a6c358db039e60efcbe4dfdaaf3f009238038010a,float64,51,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,0,4365b3c5a82da7f8818c11ef5fd494c4890c17c4c3e27948dc290a9ac2f08131,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,1,b55dd89278457f3c00d7b4d871dc8d64e84534e5a119dd35a53e5a152c831d6a,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,2,1d2fdd615bb32a097ad2781dd5e9203104555e54521dd9bce6eacbb5bf718e33,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,3,79a2ec18a6067d027a62de697a1931bf818dffc4dd7572c39c4426e122bd35d0,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,4,4da1e19512111404fa9dc3c87088cf26dce60996e1e9cf5b43ca04c73465a4e6,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,5,b83253684e70aacc31a4caf328017aa7b4bf34e6320a1c999f1472c43a80e915,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,6,c5ccffa18cb4b9e735e02bf9dd64a86454f91d432a93e8af23b5e1d3a23472cc,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,7,b95581ac6ecb117121be421670abca2d7ac7cfa98d3617a80a851bf7fa2faef0,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,8,69b2841b88f91402edf81e40eb3afea98c5fa70a6a37c1a8d431a11784bfa935,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,9,3d2e8682243eea8849aa951f676fe1951030d2f89713571e23724c45d22d03e5,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,10,03d2ad0efa258979c55567ee8c76735572d94d9d542184f28b3870213f119953,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,11,7d0034440f25275f8160619177394ba604e5179340e52da8d4a1bdfb17e05b2b,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,12,15954d8f96d3f923d28e4ab44fd0dde7cd5e8a9767aa35b5bfb0ee49ae84977d,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,13,d1e95f79455d03edcd88f8bcd8536986dc3cf8ef1da9ac586fe00d443f8e0b2e,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,14,188e919dae3e22390e0cf5cc177d0ad36687c7e606c4d81fa3a763313e98fe73,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,15,d8e1f6fd54ddf89b241b1e2d065bb75d245ab49e19895d65fad446caf55076c5,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,16,5bbc47559d41b7331d5e15c0651986ab93b72818c00972065e5ed5299143ed15,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,17,aed6339a72e4d78f18315a1a7aa3911cc4106da0517a5ffe5022a0bd7b03aa59,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,18,e689768abc5b5ec64fa02cf6dddccb5956e914217acb6eef342aa177c1d0d0de,float64,84,true
