task_id,state_id,split,event_family,registered_for_measured_sweep,evidence_status,physical_feasibility_guard,candidate_supported,provider_calls,vla_calls,formal_method_trajectories,evidence_source
0,19,development,TEMPORARY_NO_GO_CLEARS,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
0,19,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
0,19,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
0,19,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
0,19,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
0,19,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
0,19,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,15,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,15,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,15,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,15,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,16,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,16,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,16,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,16,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,17,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,17,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,17,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,17,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,18,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,18,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,18,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,18,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,19,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,19,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
2,19,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
2,19,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,15,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,15,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,15,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,15,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,16,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,16,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,16,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,16,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,17,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,17,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,17,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,17,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,18,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,18,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,18,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,18,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,TARGET_OBJECT_DISPLACED,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,19,development,TEMPORARY_NO_GO_APPEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,19,development,TEMPORARY_NO_GO_CLEARS,False,UNSUPPORTED_BY_REGISTERED_TASK_SEMANTICS,NOT_TESTED,False,0,0,0,task_catalogs/repeated_v2_1/catalog.json
5,19,development,USER_ADDS_PERSISTENT_PREFERENCE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,TOOL_OR_TARGET_AVAILABLE_AGAIN,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,USER_REPLACES_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,USER_CANCELS_ACTIVE_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
5,19,development,USER_REISSUES_RETIRED_GOAL,True,PASS,PASS,True,0,0,0,/Users/lijingsu/Documents/cope_repeated_v2_runtime_pilot/research/repeated_v2_formal_readiness_v2_1/SEMANTIC_FEASIBILITY_RESULTS.jsonl
